sample_,var_,count,varcode,varname
82,854,1.0,Umb,Umbelliferae
82,996,1.0,Bry,Botryococcus
82,1452,1.0,Cor.f,Coriaria myrtifolia
83,32,2.0,Aln,Alnus
83,66,57.0,Art,Artemisia
83,95,1.0,Bet,Betula
83,165,3.0,Crl-T,Cerealia-type
83,185,200.0,Cheae,Chenopodiaceae
83,196,5.0,Ciu,Cistus
83,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
83,203,14.0,Cm.Sf.C,Compositae subf. Cichorioideae
83,217,1.0,Cor,Corylus
83,233,3.0,Cypae,Cyperaceae
83,262,1.0,Ech,Echium
83,272,8.0,Eph,Ephedra
83,282,6.0,Eriae,Ericaceae
83,349,15.0,Graae,Gramineae
83,352,2.0,Hed,Hedera
83,355,4.0,Hel,Helianthemum
83,401,3.0,Lab,Labiatae
83,411,15.0,Leg,Leguminosae
83,530,40.0,Ole,Olea
83,562,1.0,Phi,Phillyrea
83,567,5.0,Pin,Pinus
83,572,9.0,Pst,Pistacia
83,657,115.0,Que.i-T,Quercus ilex-type
83,659,35.0,Que.r-T,Quercus robur-type
83,687,2.0,Rosae,Rosaceae
83,694,2.0,Rum,Rumex
83,816,1.0,Tha,Thalictrum
83,854,9.0,Umb,Umbelliferae
83,897,1.0,Vts,Vitis
83,1396,1.0,Trl.s,Trilete spore(s)
83,2610,1.0,PseudoS,Pseudoschizaea
84,66,58.0,Art,Artemisia
84,95,1.0,Bet,Betula
84,165,2.0,Crl-T,Cerealia-type
84,185,197.0,Cheae,Chenopodiaceae
84,196,3.0,Ciu,Cistus
84,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
84,203,8.0,Cm.Sf.C,Compositae subf. Cichorioideae
84,217,1.0,Cor,Corylus
84,233,8.0,Cypae,Cyperaceae
84,272,5.0,Eph,Ephedra
84,282,1.0,Eriae,Ericaceae
84,349,37.0,Graae,Gramineae
84,352,1.0,Hed,Hedera
84,355,7.0,Hel,Helianthemum
84,401,4.0,Lab,Labiatae
84,530,45.0,Ole,Olea
84,562,1.0,Phi,Phillyrea
84,567,6.0,Pin,Pinus
84,572,12.0,Pst,Pistacia
84,657,88.0,Que.i-T,Quercus ilex-type
84,659,22.0,Que.r-T,Quercus robur-type
84,675,2.0,Rha,Rhamnus
84,694,5.0,Rum,Rumex
84,793,2.0,Spa-T,Sparganium-type
84,816,1.0,Tha,Thalictrum
84,854,15.0,Umb,Umbelliferae
84,996,2.0,Bry,Botryococcus
84,2610,1.0,PseudoS,Pseudoschizaea
85,66,87.0,Art,Artemisia
85,165,1.0,Crl-T,Cerealia-type
85,185,127.0,Cheae,Chenopodiaceae
85,196,6.0,Ciu,Cistus
85,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
85,203,12.0,Cm.Sf.C,Compositae subf. Cichorioideae
85,217,1.0,Cor,Corylus
85,233,2.0,Cypae,Cyperaceae
85,237,1.0,Dap,Daphne
85,262,1.0,Ech,Echium
85,272,11.0,Eph,Ephedra
85,282,5.0,Eriae,Ericaceae
85,349,22.0,Graae,Gramineae
85,352,1.0,Hed,Hedera
85,355,10.0,Hel,Helianthemum
85,394,1.0,Jun,Juniperus
85,401,2.0,Lab,Labiatae
85,411,1.0,Leg,Leguminosae
85,530,65.0,Ole,Olea
85,562,2.0,Phi,Phillyrea
85,567,6.0,Pin,Pinus
85,572,2.0,Pst,Pistacia
85,576,1.0,Pla,Plantago
85,657,117.0,Que.i-T,Quercus ilex-type
85,659,17.0,Que.r-T,Quercus robur-type
85,662,2.0,Ranae,Ranunculaceae
85,675,1.0,Rha,Rhamnus
85,689,1.0,Rubae,Rubiaceae
85,694,6.0,Rum,Rumex
85,793,1.0,Spa-T,Sparganium-type
85,816,2.0,Tha,Thalictrum
85,854,38.0,Umb,Umbelliferae
85,897,1.0,Vts,Vitis
85,996,1.0,Bry,Botryococcus
85,2610,2.0,PseudoS,Pseudoschizaea
86,32,1.0,Aln,Alnus
86,66,95.0,Art,Artemisia
86,185,202.0,Cheae,Chenopodiaceae
86,196,1.0,Ciu,Cistus
86,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
86,203,32.0,Cm.Sf.C,Compositae subf. Cichorioideae
86,217,1.0,Cor,Corylus
86,233,2.0,Cypae,Cyperaceae
86,272,9.0,Eph,Ephedra
86,282,2.0,Eriae,Ericaceae
86,349,26.0,Graae,Gramineae
86,355,14.0,Hel,Helianthemum
86,411,2.0,Leg,Leguminosae
86,530,40.0,Ole,Olea
86,562,2.0,Phi,Phillyrea
86,567,4.0,Pin,Pinus
86,572,7.0,Pst,Pistacia
86,576,2.0,Pla,Plantago
86,604,1.0,Pol,Polygonum
86,657,147.0,Que.i-T,Quercus ilex-type
86,659,25.0,Que.r-T,Quercus robur-type
86,689,2.0,Rubae,Rubiaceae
86,853,1.0,Ulm,Ulmus
86,854,19.0,Umb,Umbelliferae
86,996,6.0,Bry,Botryococcus
86,1396,1.0,Trl.s,Trilete spore(s)
86,1546,1.0,Thm,Thymelaea
86,2610,5.0,PseudoS,Pseudoschizaea
87,66,107.0,Art,Artemisia
87,95,1.0,Bet,Betula
87,165,1.0,Crl-T,Cerealia-type
87,185,213.0,Cheae,Chenopodiaceae
87,201,18.0,Cm.Sf.A,Compositae subf. Asteroideae
87,203,22.0,Cm.Sf.C,Compositae subf. Cichorioideae
87,233,3.0,Cypae,Cyperaceae
87,272,15.0,Eph,Ephedra
87,282,2.0,Eriae,Ericaceae
87,349,13.0,Graae,Gramineae
87,355,5.0,Hel,Helianthemum
87,401,1.0,Lab,Labiatae
87,415,1.0,Lig,Ligustrum
87,530,31.0,Ole,Olea
87,567,2.0,Pin,Pinus
87,572,9.0,Pst,Pistacia
87,604,2.0,Pol,Polygonum
87,657,100.0,Que.i-T,Quercus ilex-type
87,659,13.0,Que.r-T,Quercus robur-type
87,694,8.0,Rum,Rumex
87,793,1.0,Spa-T,Sparganium-type
87,816,2.0,Tha,Thalictrum
87,854,41.0,Umb,Umbelliferae
87,996,3.0,Bry,Botryococcus
87,1119,1.0,Sed-T,Sedum-type
87,2610,4.0,PseudoS,Pseudoschizaea
88,32,1.0,Aln,Alnus
88,66,45.0,Art,Artemisia
88,95,2.0,Bet,Betula
88,141,1.0,Cphae,Caryophyllaceae
88,185,339.0,Cheae,Chenopodiaceae
88,196,1.0,Ciu,Cistus
88,201,14.0,Cm.Sf.A,Compositae subf. Asteroideae
88,203,18.0,Cm.Sf.C,Compositae subf. Cichorioideae
88,228,4.0,Cru,Cruciferae
88,233,5.0,Cypae,Cyperaceae
88,272,16.0,Eph,Ephedra
88,282,3.0,Eriae,Ericaceae
88,349,16.0,Graae,Gramineae
88,355,15.0,Hel,Helianthemum
88,401,1.0,Lab,Labiatae
88,411,4.0,Leg,Leguminosae
88,530,31.0,Ole,Olea
88,562,3.0,Phi,Phillyrea
88,567,3.0,Pin,Pinus
88,572,12.0,Pst,Pistacia
88,576,11.0,Pla,Plantago
88,657,127.0,Que.i-T,Quercus ilex-type
88,659,16.0,Que.r-T,Quercus robur-type
88,662,2.0,Ranae,Ranunculaceae
88,687,1.0,Rosae,Rosaceae
88,694,2.0,Rum,Rumex
88,712,1.0,Sal,Salix
88,816,1.0,Tha,Thalictrum
88,854,7.0,Umb,Umbelliferae
88,1396,2.0,Trl.s,Trilete spore(s)
88,1400,1.0,Mon.s,Monolete spore(s)
88,2610,10.0,PseudoS,Pseudoschizaea
89,32,3.0,Aln,Alnus
89,66,23.0,Art,Artemisia
89,95,2.0,Bet,Betula
89,141,2.0,Cphae,Caryophyllaceae
89,165,9.0,Crl-T,Cerealia-type
89,185,196.0,Cheae,Chenopodiaceae
89,196,4.0,Ciu,Cistus
89,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
89,203,22.0,Cm.Sf.C,Compositae subf. Cichorioideae
89,208,1.0,Con,Convolvulus
89,217,1.0,Cor,Corylus
89,228,2.0,Cru,Cruciferae
89,233,2.0,Cypae,Cyperaceae
89,272,17.0,Eph,Ephedra
89,282,6.0,Eriae,Ericaceae
89,315,1.0,Frx,Fraxinus
89,349,20.0,Graae,Gramineae
89,355,11.0,Hel,Helianthemum
89,411,4.0,Leg,Leguminosae
89,415,1.0,Lig,Ligustrum
89,530,18.0,Ole,Olea
89,562,1.0,Phi,Phillyrea
89,567,24.0,Pin,Pinus
89,572,19.0,Pst,Pistacia
89,576,8.0,Pla,Plantago
89,604,1.0,Pol,Polygonum
89,657,68.0,Que.i-T,Quercus ilex-type
89,659,13.0,Que.r-T,Quercus robur-type
89,687,2.0,Rosae,Rosaceae
89,694,1.0,Rum,Rumex
89,807,2.0,Tam,Tamarix
89,854,14.0,Umb,Umbelliferae
89,1141,1.0,Monocoty,Monocotyledones
89,1452,1.0,Cor.f,Coriaria myrtifolia
89,1546,2.0,Thm,Thymelaea
89,2610,1.0,PseudoS,Pseudoschizaea
90,66,46.0,Art,Artemisia
90,165,4.0,Crl-T,Cerealia-type
90,185,167.0,Cheae,Chenopodiaceae
90,196,1.0,Ciu,Cistus
90,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
90,203,12.0,Cm.Sf.C,Compositae subf. Cichorioideae
90,233,5.0,Cypae,Cyperaceae
90,272,5.0,Eph,Ephedra
90,282,3.0,Eriae,Ericaceae
90,315,1.0,Frx,Fraxinus
90,349,23.0,Graae,Gramineae
90,352,1.0,Hed,Hedera
90,355,8.0,Hel,Helianthemum
90,394,1.0,Jun,Juniperus
90,415,1.0,Lig,Ligustrum
90,530,26.0,Ole,Olea
90,562,2.0,Phi,Phillyrea
90,567,8.0,Pin,Pinus
90,572,15.0,Pst,Pistacia
90,604,1.0,Pol,Polygonum
90,657,74.0,Que.i-T,Quercus ilex-type
90,659,18.0,Que.r-T,Quercus robur-type
90,689,1.0,Rubae,Rubiaceae
90,694,4.0,Rum,Rumex
90,816,1.0,Tha,Thalictrum
90,853,1.0,Ulm,Ulmus
90,854,34.0,Umb,Umbelliferae
90,996,41.0,Bry,Botryococcus
91,32,1.0,Aln,Alnus
91,66,18.0,Art,Artemisia
91,95,2.0,Bet,Betula
91,165,1.0,Crl-T,Cerealia-type
91,185,214.0,Cheae,Chenopodiaceae
91,196,2.0,Ciu,Cistus
91,233,8.0,Cypae,Cyperaceae
91,237,2.0,Dap,Daphne
91,262,1.0,Ech,Echium
91,272,3.0,Eph,Ephedra
91,282,6.0,Eriae,Ericaceae
91,315,1.0,Frx,Fraxinus
91,349,34.0,Graae,Gramineae
91,355,3.0,Hel,Helianthemum
91,394,4.0,Jun,Juniperus
91,401,1.0,Lab,Labiatae
91,411,1.0,Leg,Leguminosae
91,415,1.0,Lig,Ligustrum
91,530,37.0,Ole,Olea
91,562,3.0,Phi,Phillyrea
91,567,7.0,Pin,Pinus
91,572,16.0,Pst,Pistacia
91,576,1.0,Pla,Plantago
91,657,66.0,Que.i-T,Quercus ilex-type
91,659,38.0,Que.r-T,Quercus robur-type
91,687,1.0,Rosae,Rosaceae
91,793,4.0,Spa-T,Sparganium-type
91,816,1.0,Tha,Thalictrum
91,854,14.0,Umb,Umbelliferae
91,897,1.0,Vts,Vitis
91,996,12.0,Bry,Botryococcus
91,2139,23.0,Zygcae,Zygnemataceae
91,2610,1.0,PseudoS,Pseudoschizaea
92,32,1.0,Aln,Alnus
92,66,23.0,Art,Artemisia
92,119,1.0,Bux,Buxus
92,131,1.0,Camae,Campanulaceae
92,165,7.0,Crl-T,Cerealia-type
92,185,271.0,Cheae,Chenopodiaceae
92,196,2.0,Ciu,Cistus
92,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
92,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
92,217,1.0,Cor,Corylus
92,233,6.0,Cypae,Cyperaceae
92,272,5.0,Eph,Ephedra
92,282,4.0,Eriae,Ericaceae
92,349,41.0,Graae,Gramineae
92,355,3.0,Hel,Helianthemum
92,394,2.0,Jun,Juniperus
92,401,1.0,Lab,Labiatae
92,530,19.0,Ole,Olea
92,562,1.0,Phi,Phillyrea
92,567,16.0,Pin,Pinus
92,572,31.0,Pst,Pistacia
92,576,4.0,Pla,Plantago
92,657,38.0,Que.i-T,Quercus ilex-type
92,659,44.0,Que.r-T,Quercus robur-type
92,662,4.0,Ranae,Ranunculaceae
92,687,1.0,Rosae,Rosaceae
92,694,1.0,Rum,Rumex
92,712,2.0,Sal,Salix
92,793,15.0,Spa-T,Sparganium-type
92,854,4.0,Umb,Umbelliferae
92,996,1.0,Bry,Botryococcus
92,1396,2.0,Trl.s,Trilete spore(s)
92,2139,5.0,Zygcae,Zygnemataceae
92,2610,5.0,PseudoS,Pseudoschizaea
92,2701,1.0,Lyg,Lygeum
93,66,47.0,Art,Artemisia
93,165,1.0,Crl-T,Cerealia-type
93,185,122.0,Cheae,Chenopodiaceae
93,196,3.0,Ciu,Cistus
93,201,18.0,Cm.Sf.A,Compositae subf. Asteroideae
93,203,13.0,Cm.Sf.C,Compositae subf. Cichorioideae
93,228,1.0,Cru,Cruciferae
93,233,12.0,Cypae,Cyperaceae
93,272,11.0,Eph,Ephedra
93,315,3.0,Frx,Fraxinus
93,349,78.0,Graae,Gramineae
93,355,12.0,Hel,Helianthemum
93,401,3.0,Lab,Labiatae
93,411,1.0,Leg,Leguminosae
93,530,53.0,Ole,Olea
93,562,4.0,Phi,Phillyrea
93,567,19.0,Pin,Pinus
93,572,6.0,Pst,Pistacia
93,657,66.0,Que.i-T,Quercus ilex-type
93,659,35.0,Que.r-T,Quercus robur-type
93,662,1.0,Ranae,Ranunculaceae
93,793,9.0,Spa-T,Sparganium-type
93,854,29.0,Umb,Umbelliferae
93,1118,1.0,Cen-T,Centaurea-type
93,1313,1.0,Gerae,Geraniaceae
93,1396,1.0,Trl.s,Trilete spore(s)
93,2139,11.0,Zygcae,Zygnemataceae
93,2610,4.0,PseudoS,Pseudoschizaea
94,32,2.0,Aln,Alnus
94,66,13.0,Art,Artemisia
94,95,2.0,Bet,Betula
94,119,9.0,Bux,Buxus
94,165,3.0,Crl-T,Cerealia-type
94,185,80.0,Cheae,Chenopodiaceae
94,196,4.0,Ciu,Cistus
94,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
94,203,11.0,Cm.Sf.C,Compositae subf. Cichorioideae
94,217,1.0,Cor,Corylus
94,233,23.0,Cypae,Cyperaceae
94,272,5.0,Eph,Ephedra
94,282,1.0,Eriae,Ericaceae
94,315,1.0,Frx,Fraxinus
94,349,36.0,Graae,Gramineae
94,352,1.0,Hed,Hedera
94,355,3.0,Hel,Helianthemum
94,394,1.0,Jun,Juniperus
94,411,7.0,Leg,Leguminosae
94,530,9.0,Ole,Olea
94,562,2.0,Phi,Phillyrea
94,567,16.0,Pin,Pinus
94,572,12.0,Pst,Pistacia
94,576,2.0,Pla,Plantago
94,657,23.0,Que.i-T,Quercus ilex-type
94,659,19.0,Que.r-T,Quercus robur-type
94,662,1.0,Ranae,Ranunculaceae
94,687,2.0,Rosae,Rosaceae
94,689,1.0,Rubae,Rubiaceae
94,694,2.0,Rum,Rumex
94,721,1.0,San,Sanguisorba
94,793,87.0,Spa-T,Sparganium-type
94,854,23.0,Umb,Umbelliferae
94,996,3.0,Bry,Botryococcus
94,1396,2.0,Trl.s,Trilete spore(s)
94,1452,1.0,Cor.f,Coriaria myrtifolia
94,1546,1.0,Thm,Thymelaea
94,2139,7.0,Zygcae,Zygnemataceae
94,2610,2.0,PseudoS,Pseudoschizaea
94,2701,1.0,Lyg,Lygeum
95,66,25.0,Art,Artemisia
95,119,1.0,Bux,Buxus
95,185,198.0,Cheae,Chenopodiaceae
95,201,15.0,Cm.Sf.A,Compositae subf. Asteroideae
95,203,6.0,Cm.Sf.C,Compositae subf. Cichorioideae
95,217,2.0,Cor,Corylus
95,233,10.0,Cypae,Cyperaceae
95,282,1.0,Eriae,Ericaceae
95,349,49.0,Graae,Gramineae
95,394,1.0,Jun,Juniperus
95,401,1.0,Lab,Labiatae
95,411,7.0,Leg,Leguminosae
95,530,29.0,Ole,Olea
95,562,5.0,Phi,Phillyrea
95,567,18.0,Pin,Pinus
95,572,17.0,Pst,Pistacia
95,576,1.0,Pla,Plantago
95,657,26.0,Que.i-T,Quercus ilex-type
95,659,15.0,Que.r-T,Quercus robur-type
95,694,3.0,Rum,Rumex
95,712,4.0,Sal,Salix
95,793,1.0,Spa-T,Sparganium-type
95,854,23.0,Umb,Umbelliferae
95,996,1.0,Bry,Botryococcus
95,1118,1.0,Cen-T,Centaurea-type
95,2139,8.0,Zygcae,Zygnemataceae
95,2610,4.0,PseudoS,Pseudoschizaea
95,2701,1.0,Lyg,Lygeum
96,66,11.0,Art,Artemisia
96,95,1.0,Bet,Betula
96,165,2.0,Crl-T,Cerealia-type
96,185,185.0,Cheae,Chenopodiaceae
96,196,1.0,Ciu,Cistus
96,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
96,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
96,217,1.0,Cor,Corylus
96,233,11.0,Cypae,Cyperaceae
96,272,5.0,Eph,Ephedra
96,282,1.0,Eriae,Ericaceae
96,315,2.0,Frx,Fraxinus
96,349,37.0,Graae,Gramineae
96,355,3.0,Hel,Helianthemum
96,411,3.0,Leg,Leguminosae
96,530,17.0,Ole,Olea
96,562,2.0,Phi,Phillyrea
96,567,16.0,Pin,Pinus
96,572,16.0,Pst,Pistacia
96,576,2.0,Pla,Plantago
96,657,51.0,Que.i-T,Quercus ilex-type
96,659,15.0,Que.r-T,Quercus robur-type
96,694,2.0,Rum,Rumex
96,793,27.0,Spa-T,Sparganium-type
96,854,31.0,Umb,Umbelliferae
96,1163,2.0,Canae,Cannabaceae
96,1396,1.0,Trl.s,Trilete spore(s)
96,1546,2.0,Thm,Thymelaea
96,2139,38.0,Zygcae,Zygnemataceae
96,2610,2.0,PseudoS,Pseudoschizaea
97,66,11.0,Art,Artemisia
97,165,9.0,Crl-T,Cerealia-type
97,185,144.0,Cheae,Chenopodiaceae
97,196,1.0,Ciu,Cistus
97,201,4.0,Cm.Sf.A,Compositae subf. Asteroideae
97,203,6.0,Cm.Sf.C,Compositae subf. Cichorioideae
97,228,1.0,Cru,Cruciferae
97,233,8.0,Cypae,Cyperaceae
97,349,101.0,Graae,Gramineae
97,352,1.0,Hed,Hedera
97,355,2.0,Hel,Helianthemum
97,411,2.0,Leg,Leguminosae
97,530,33.0,Ole,Olea
97,562,10.0,Phi,Phillyrea
97,567,11.0,Pin,Pinus
97,572,11.0,Pst,Pistacia
97,620,1.0,Pop,Populus
97,657,32.0,Que.i-T,Quercus ilex-type
97,659,14.0,Que.r-T,Quercus robur-type
97,694,1.0,Rum,Rumex
97,712,3.0,Sal,Salix
97,793,19.0,Spa-T,Sparganium-type
97,854,15.0,Umb,Umbelliferae
97,1118,6.0,Cen-T,Centaurea-type
97,1400,1.0,Mon.s,Monolete spore(s)
97,1452,1.0,Cor.f,Coriaria myrtifolia
97,1546,1.0,Thm,Thymelaea
97,2139,39.0,Zygcae,Zygnemataceae
97,2701,1.0,Lyg,Lygeum
98,66,18.0,Art,Artemisia
98,165,3.0,Crl-T,Cerealia-type
98,185,252.0,Cheae,Chenopodiaceae
98,196,2.0,Ciu,Cistus
98,201,15.0,Cm.Sf.A,Compositae subf. Asteroideae
98,203,12.0,Cm.Sf.C,Compositae subf. Cichorioideae
98,217,1.0,Cor,Corylus
98,228,1.0,Cru,Cruciferae
98,233,11.0,Cypae,Cyperaceae
98,272,13.0,Eph,Ephedra
98,282,5.0,Eriae,Ericaceae
98,315,5.0,Frx,Fraxinus
98,349,45.0,Graae,Gramineae
98,355,10.0,Hel,Helianthemum
98,411,2.0,Leg,Leguminosae
98,415,1.0,Lig,Ligustrum
98,530,32.0,Ole,Olea
98,562,4.0,Phi,Phillyrea
98,567,27.0,Pin,Pinus
98,572,12.0,Pst,Pistacia
98,576,3.0,Pla,Plantago
98,657,61.0,Que.i-T,Quercus ilex-type
98,659,10.0,Que.r-T,Quercus robur-type
98,793,16.0,Spa-T,Sparganium-type
98,854,56.0,Umb,Umbelliferae
98,996,1.0,Bry,Botryococcus
98,1400,2.0,Mon.s,Monolete spore(s)
98,2139,17.0,Zygcae,Zygnemataceae
98,2610,4.0,PseudoS,Pseudoschizaea
99,66,17.0,Art,Artemisia
99,165,3.0,Crl-T,Cerealia-type
99,185,113.0,Cheae,Chenopodiaceae
99,196,1.0,Ciu,Cistus
99,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
99,203,7.0,Cm.Sf.C,Compositae subf. Cichorioideae
99,233,22.0,Cypae,Cyperaceae
99,272,3.0,Eph,Ephedra
99,315,2.0,Frx,Fraxinus
99,349,52.0,Graae,Gramineae
99,355,3.0,Hel,Helianthemum
99,394,2.0,Jun,Juniperus
99,401,2.0,Lab,Labiatae
99,530,31.0,Ole,Olea
99,562,5.0,Phi,Phillyrea
99,567,27.0,Pin,Pinus
99,572,31.0,Pst,Pistacia
99,576,1.0,Pla,Plantago
99,657,24.0,Que.i-T,Quercus ilex-type
99,659,46.0,Que.r-T,Quercus robur-type
99,662,2.0,Ranae,Ranunculaceae
99,687,1.0,Rosae,Rosaceae
99,694,1.0,Rum,Rumex
99,793,22.0,Spa-T,Sparganium-type
99,854,19.0,Umb,Umbelliferae
99,996,36.0,Bry,Botryococcus
99,2139,7.0,Zygcae,Zygnemataceae
100,32,3.0,Aln,Alnus
100,66,23.0,Art,Artemisia
100,95,1.0,Bet,Betula
100,141,1.0,Cphae,Caryophyllaceae
100,165,1.0,Crl-T,Cerealia-type
100,185,161.0,Cheae,Chenopodiaceae
100,201,10.0,Cm.Sf.A,Compositae subf. Asteroideae
100,203,11.0,Cm.Sf.C,Compositae subf. Cichorioideae
100,233,3.0,Cypae,Cyperaceae
100,237,1.0,Dap,Daphne
100,272,9.0,Eph,Ephedra
100,315,3.0,Frx,Fraxinus
100,349,66.0,Graae,Gramineae
100,352,1.0,Hed,Hedera
100,355,5.0,Hel,Helianthemum
100,401,3.0,Lab,Labiatae
100,411,1.0,Leg,Leguminosae
100,530,21.0,Ole,Olea
100,562,1.0,Phi,Phillyrea
100,567,21.0,Pin,Pinus
100,572,13.0,Pst,Pistacia
100,657,80.0,Que.i-T,Quercus ilex-type
100,659,14.0,Que.r-T,Quercus robur-type
100,662,1.0,Ranae,Ranunculaceae
100,694,1.0,Rum,Rumex
100,712,2.0,Sal,Salix
100,793,145.0,Spa-T,Sparganium-type
100,854,99.0,Umb,Umbelliferae
100,1396,2.0,Trl.s,Trilete spore(s)
100,1400,1.0,Mon.s,Monolete spore(s)
100,2139,37.0,Zygcae,Zygnemataceae
100,2610,5.0,PseudoS,Pseudoschizaea
100,2701,1.0,Lyg,Lygeum
101,66,13.0,Art,Artemisia
101,119,7.0,Bux,Buxus
101,141,3.0,Cphae,Caryophyllaceae
101,165,3.0,Crl-T,Cerealia-type
101,185,221.0,Cheae,Chenopodiaceae
101,196,1.0,Ciu,Cistus
101,201,14.0,Cm.Sf.A,Compositae subf. Asteroideae
101,203,35.0,Cm.Sf.C,Compositae subf. Cichorioideae
101,217,1.0,Cor,Corylus
101,233,2.0,Cypae,Cyperaceae
101,272,56.0,Eph,Ephedra
101,315,2.0,Frx,Fraxinus
101,349,136.0,Graae,Gramineae
101,355,10.0,Hel,Helianthemum
101,530,43.0,Ole,Olea
101,562,5.0,Phi,Phillyrea
101,567,22.0,Pin,Pinus
101,572,3.0,Pst,Pistacia
101,576,2.0,Pla,Plantago
101,657,22.0,Que.i-T,Quercus ilex-type
101,659,11.0,Que.r-T,Quercus robur-type
101,793,88.0,Spa-T,Sparganium-type
101,854,11.0,Umb,Umbelliferae
101,996,7.0,Bry,Botryococcus
101,1546,3.0,Thm,Thymelaea
101,2610,6.0,PseudoS,Pseudoschizaea
101,2701,1.0,Lyg,Lygeum
102,66,40.0,Art,Artemisia
102,95,1.0,Bet,Betula
102,119,3.0,Bux,Buxus
102,141,1.0,Cphae,Caryophyllaceae
102,185,135.0,Cheae,Chenopodiaceae
102,201,12.0,Cm.Sf.A,Compositae subf. Asteroideae
102,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
102,233,4.0,Cypae,Cyperaceae
102,272,10.0,Eph,Ephedra
102,282,2.0,Eriae,Ericaceae
102,349,72.0,Graae,Gramineae
102,355,14.0,Hel,Helianthemum
102,530,65.0,Ole,Olea
102,562,4.0,Phi,Phillyrea
102,567,15.0,Pin,Pinus
102,572,10.0,Pst,Pistacia
102,657,74.0,Que.i-T,Quercus ilex-type
102,659,20.0,Que.r-T,Quercus robur-type
102,662,1.0,Ranae,Ranunculaceae
102,689,1.0,Rubae,Rubiaceae
102,694,1.0,Rum,Rumex
102,712,1.0,Sal,Salix
102,793,621.0,Spa-T,Sparganium-type
102,853,1.0,Ulm,Ulmus
102,854,35.0,Umb,Umbelliferae
102,897,1.0,Vts,Vitis
102,2139,11.0,Zygcae,Zygnemataceae
102,2610,3.0,PseudoS,Pseudoschizaea
103,32,1.0,Aln,Alnus
103,66,36.0,Art,Artemisia
103,185,82.0,Cheae,Chenopodiaceae
103,196,2.0,Ciu,Cistus
103,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
103,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
103,233,7.0,Cypae,Cyperaceae
103,272,3.0,Eph,Ephedra
103,315,2.0,Frx,Fraxinus
103,349,49.0,Graae,Gramineae
103,355,8.0,Hel,Helianthemum
103,394,1.0,Jun,Juniperus
103,401,1.0,Lab,Labiatae
103,411,3.0,Leg,Leguminosae
103,530,77.0,Ole,Olea
103,562,6.0,Phi,Phillyrea
103,567,8.0,Pin,Pinus
103,572,4.0,Pst,Pistacia
103,657,56.0,Que.i-T,Quercus ilex-type
103,659,16.0,Que.r-T,Quercus robur-type
103,687,1.0,Rosae,Rosaceae
103,694,2.0,Rum,Rumex
103,793,20.0,Spa-T,Sparganium-type
103,854,17.0,Umb,Umbelliferae
103,1396,2.0,Trl.s,Trilete spore(s)
103,2139,2.0,Zygcae,Zygnemataceae
103,2610,8.0,PseudoS,Pseudoschizaea
104,32,3.0,Aln,Alnus
104,66,19.0,Art,Artemisia
104,119,20.0,Bux,Buxus
104,141,2.0,Cphae,Caryophyllaceae
104,165,2.0,Crl-T,Cerealia-type
104,185,424.0,Cheae,Chenopodiaceae
104,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
104,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
104,233,45.0,Cypae,Cyperaceae
104,272,17.0,Eph,Ephedra
104,315,1.0,Frx,Fraxinus
104,349,228.0,Graae,Gramineae
104,472,2.0,Malvae,Malvaceae
104,503,1.0,Myo,Myriophyllum
104,530,32.0,Ole,Olea
104,562,2.0,Phi,Phillyrea
104,567,20.0,Pin,Pinus
104,572,32.0,Pst,Pistacia
104,576,6.0,Pla,Plantago
104,657,36.0,Que.i-T,Quercus ilex-type
104,659,12.0,Que.r-T,Quercus robur-type
104,712,3.0,Sal,Salix
104,793,344.0,Spa-T,Sparganium-type
104,854,38.0,Umb,Umbelliferae
104,2139,55.0,Zygcae,Zygnemataceae
104,2701,1.0,Lyg,Lygeum
105,66,44.0,Art,Artemisia
105,119,1.0,Bux,Buxus
105,165,3.0,Crl-T,Cerealia-type
105,185,51.0,Cheae,Chenopodiaceae
105,196,1.0,Ciu,Cistus
105,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
105,203,10.0,Cm.Sf.C,Compositae subf. Cichorioideae
105,233,7.0,Cypae,Cyperaceae
105,272,1.0,Eph,Ephedra
105,315,2.0,Frx,Fraxinus
105,349,103.0,Graae,Gramineae
105,355,3.0,Hel,Helianthemum
105,394,2.0,Jun,Juniperus
105,411,1.0,Leg,Leguminosae
